study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJNA46879	SAMN00018731	SRX020776	SRR049212	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018748	SRX020776	SRR049212	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018656	SRX020776	SRR049212	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018853	SRX020776	SRR049212	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018930	SRX020776	SRR049212	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018763	SRX020776	SRR049212	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018691	SRX020776	SRR049212	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00010557	SRX020776	SRR049212	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018731	SRX020776	SRR049213	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018748	SRX020776	SRR049213	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018656	SRX020776	SRR049213	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018853	SRX020776	SRR049213	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018930	SRX020776	SRR049213	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018763	SRX020776	SRR049213	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018691	SRX020776	SRR049213	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00010557	SRX020776	SRR049213	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018731	SRX020776	SRR049214	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018748	SRX020776	SRR049214	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018853	SRX020776	SRR049214	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018656	SRX020776	SRR049214	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018930	SRX020776	SRR049214	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018763	SRX020776	SRR049214	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018691	SRX020776	SRR049214	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00010557	SRX020776	SRR049214	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018731	SRX020776	SRR049215	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018656	SRX020776	SRR049215	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018748	SRX020776	SRR049215	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018853	SRX020776	SRR049215	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018930	SRX020776	SRR049215	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018691	SRX020776	SRR049215	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018763	SRX020776	SRR049215	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00010557	SRX020776	SRR049215	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018731	SRX020776	SRR049216	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018656	SRX020776	SRR049216	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018748	SRX020776	SRR049216	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018853	SRX020776	SRR049216	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018930	SRX020776	SRR049216	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018691	SRX020776	SRR049216	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018763	SRX020776	SRR049216	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00010557	SRX020776	SRR049216	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018731	SRX020776	SRR049217	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018656	SRX020776	SRR049217	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018853	SRX020776	SRR049217	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018748	SRX020776	SRR049217	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018930	SRX020776	SRR049217	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018691	SRX020776	SRR049217	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018763	SRX020776	SRR049217	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00010557	SRX020776	SRR049217	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018809	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018858	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018788	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018790	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018902	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018937	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018899	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018781	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018751	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018651	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018702	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018988	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018823	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018660	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018791	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018898	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018742	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018877	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018722	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018783	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018907	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018756	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018826	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018856	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018848	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018786	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018879	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018906	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018990	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018992	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018935	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018904	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018895	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018703	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018723	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018755	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018752	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018649	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00010557	SRX020770	SRR049685	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018902	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018788	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018858	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018899	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018751	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018781	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018790	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018809	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018937	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018702	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018651	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018988	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018823	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018856	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018791	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018877	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018756	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018907	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018898	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018722	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018783	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018660	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018848	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018826	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018742	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018895	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018879	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018904	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018786	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018906	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018992	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018935	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018990	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018755	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018649	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018723	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018703	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018752	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00010557	SRX020770	SRR049686	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018788	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018899	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018809	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018858	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018937	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018781	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018902	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018790	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018751	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018651	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018702	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018988	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018898	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018848	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018826	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018783	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018877	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018756	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018907	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018791	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018856	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018742	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018660	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018823	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018722	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018786	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018879	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018992	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018895	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018935	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018906	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018990	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018904	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018723	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018649	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018752	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018703	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018755	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00010557	SRX020770	SRR049687	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018781	SRX020770	SRR049688	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018899	SRX020770	SRR049688	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018902	SRX020770	SRR049688	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018858	SRX020770	SRR049688	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018751	SRX020770	SRR049688	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018937	SRX020770	SRR049688	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018788	SRX020770	SRR049688	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018809	SRX020770	SRR049688	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018790	SRX020770	SRR049688	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018702	SRX020770	SRR049688	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018651	SRX020770	SRR049688	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018988	SRX020770	SRR049688	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018722	SRX020770	SRR049688	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018856	SRX020770	SRR049688	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018791	SRX020770	SRR049688	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018660	SRX020770	SRR049688	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018823	SRX020770	SRR049688	646099	human metagenome		Protected file(s). Go to dbGap	
PRJNA46879	SAMN00018826	SRX020770	SRR049688	646099	human metagenome		Protected file(s). Go to dbGap	
