sample-id,Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,host_body_product,host_diet,host,host_subject_id,Instrument,isol_growth_condt,isolate,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,misc_param,Organism,Platform,ReleaseDate,Sample Name,source_material_id,SRA Study
sample-246,SRR15032452,AMPLICON,301,1288882,PRJNA743361,SAMN20031382,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",635699,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343795,USA,North America,USA: California,stool,Fermented,Homo sapiens,8028,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v160,1029,37.4275 N 122.1697 W,fefifo_8028_1_25__16S,SINGLE,PCR,METAGENOMIC,1,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8028_1_25,1029,SRP326733
sample-247,SRR15032453,AMPLICON,301,4222729,PRJNA743361,SAMN20031381,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1921321,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343794,USA,North America,USA: California,stool,Fiber,Homo sapiens,8038,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v159,6039,37.4275 N 122.1697 W,fefifo_8038_6_249__16S,SINGLE,PCR,METAGENOMIC,6,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8038_6_249,6039,SRP326733
sample-248,SRR15032454,AMPLICON,301,2563617,PRJNA743361,SAMN20031380,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1191735,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343793,USA,North America,USA: California,stool,Fermented,Homo sapiens,8024,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v158,6025,37.4275 N 122.1697 W,fefifo_8024_6_248__16S,SINGLE,PCR,METAGENOMIC,6,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8024_6_248,6025,SRP326733
sample-249,SRR15032455,AMPLICON,301,4287444,PRJNA743361,SAMN20031379,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1933577,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343792,USA,North America,USA: California,stool,Fiber,Homo sapiens,8036,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v157,4037,37.4275 N 122.1697 W,fefifo_8036_4_246__16S,SINGLE,PCR,METAGENOMIC,4,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8036_4_246,4037,SRP326733
sample-250,SRR15032456,AMPLICON,301,8958362,PRJNA743361,SAMN20031378,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",3855853,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343791,USA,North America,USA: California,stool,Fiber,Homo sapiens,8036,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v156,3037,37.4275 N 122.1697 W,fefifo_8036_3_244__16S,SINGLE,PCR,METAGENOMIC,3,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8036_3_244,3037,SRP326733
sample-251,SRR15032457,AMPLICON,301,15904539,PRJNA743361,SAMN20031377,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",6898592,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343790,USA,North America,USA: California,stool,Fiber,Homo sapiens,8037,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v155,6038,37.4275 N 122.1697 W,fefifo_8037_6_243__16S,SINGLE,PCR,METAGENOMIC,6,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8037_6_243,6038,SRP326733
sample-252,SRR15032458,AMPLICON,301,2337265,PRJNA743361,SAMN20031376,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1069367,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343789,USA,North America,USA: California,stool,Fiber,Homo sapiens,8039,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v154,3040,37.4275 N 122.1697 W,fefifo_8039_3_242__16S,SINGLE,PCR,METAGENOMIC,3,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8039_3_242,3040,SRP326733
sample-253,SRR15032459,AMPLICON,301,4801251,PRJNA743361,SAMN20031375,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",2166626,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343788,USA,North America,USA: California,stool,Fiber,Homo sapiens,8039,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v153,4040,37.4275 N 122.1697 W,fefifo_8039_4_241__16S,SINGLE,PCR,METAGENOMIC,4,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8039_4_241,4040,SRP326733
sample-254,SRR15032460,AMPLICON,301,7237244,PRJNA743361,SAMN20031374,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",3205475,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343787,USA,North America,USA: California,stool,Fermented,Homo sapiens,8026,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v152,8027,37.4275 N 122.1697 W,fefifo_8026_8_240__16S,SINGLE,PCR,METAGENOMIC,8,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8026_8_240,8027,SRP326733
sample-255,SRR15032461,AMPLICON,301,1112195,PRJNA743361,SAMN20031239,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",558007,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343786,USA,North America,USA: California,stool,Fiber,Homo sapiens,8017,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v17,3018,37.4275 N 122.1697 W,fefifo_8017_3_112__16S,SINGLE,PCR,METAGENOMIC,3,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8017_3_112,3018,SRP326733
sample-256,SRR15032462,AMPLICON,301,1606738,PRJNA743361,SAMN20031373,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",762174,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343785,USA,North America,USA: California,stool,Fermented,Homo sapiens,8028,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v151,2029,37.4275 N 122.1697 W,fefifo_8028_2_24__16S,SINGLE,PCR,METAGENOMIC,2,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8028_2_24,2029,SRP326733
sample-257,SRR15032463,AMPLICON,301,3636381,PRJNA743361,SAMN20031372,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1613439,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343784,USA,North America,USA: California,stool,Fiber,Homo sapiens,8022,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v150,9024,37.4275 N 122.1697 W,fefifo_8022_9_239__16S,SINGLE,PCR,METAGENOMIC,9,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8022_9_239,9024,SRP326733
sample-258,SRR15032464,AMPLICON,301,5412582,PRJNA743361,SAMN20031371,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",2454462,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343783,USA,North America,USA: California,stool,Fermented,Homo sapiens,8033,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v149,8034,37.4275 N 122.1697 W,fefifo_8033_8_238__16S,SINGLE,PCR,METAGENOMIC,8,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8033_8_238,8034,SRP326733
sample-259,SRR15032465,AMPLICON,301,3421467,PRJNA743361,SAMN20031370,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1542115,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343782,USA,North America,USA: California,stool,Fermented,Homo sapiens,8034,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v148,8035,37.4275 N 122.1697 W,fefifo_8034_8_237__16S,SINGLE,PCR,METAGENOMIC,8,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8034_8_237,8035,SRP326733
sample-260,SRR15032466,AMPLICON,301,3461801,PRJNA743361,SAMN20031369,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1549507,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343781,USA,North America,USA: California,stool,Fiber,Homo sapiens,8022,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v147,8024,37.4275 N 122.1697 W,fefifo_8022_8_236__16S,SINGLE,PCR,METAGENOMIC,8,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8022_8_236,8024,SRP326733
sample-261,SRR15032467,AMPLICON,301,1843324,PRJNA743361,SAMN20031368,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",870559,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343780,USA,North America,USA: California,stool,Fiber,Homo sapiens,8039,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v146,6040,37.4275 N 122.1697 W,fefifo_8039_6_235__16S,SINGLE,PCR,METAGENOMIC,6,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8039_6_235,6040,SRP326733
sample-262,SRR15032468,AMPLICON,301,7204134,PRJNA743361,SAMN20031367,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",3178832,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343779,USA,North America,USA: California,stool,Fermented,Homo sapiens,8033,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v145,9034,37.4275 N 122.1697 W,fefifo_8033_9_234__16S,SINGLE,PCR,METAGENOMIC,9,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8033_9_234,9034,SRP326733
sample-263,SRR15032469,AMPLICON,301,4168549,PRJNA743361,SAMN20031366,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1877998,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343778,USA,North America,USA: California,stool,Fermented,Homo sapiens,8034,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v144,9035,37.4275 N 122.1697 W,fefifo_8034_9_233__16S,SINGLE,PCR,METAGENOMIC,9,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8034_9_233,9035,SRP326733
sample-264,SRR15032470,AMPLICON,301,5503183,PRJNA743361,SAMN20031365,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",2425152,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343777,USA,North America,USA: California,stool,Fermented,Homo sapiens,8034,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v143,2035,37.4275 N 122.1697 W,fefifo_8034_2_232__16S,SINGLE,PCR,METAGENOMIC,2,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8034_2_232,2035,SRP326733
sample-265,SRR15032471,AMPLICON,301,799757,PRJNA743361,SAMN20031364,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",416802,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343776,USA,North America,USA: California,stool,Fermented,Homo sapiens,8034,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v142,3035,37.4275 N 122.1697 W,fefifo_8034_3_231__16S,SINGLE,PCR,METAGENOMIC,3,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8034_3_231,3035,SRP326733
sample-266,SRR15032472,AMPLICON,301,1720817,PRJNA743361,SAMN20031238,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",831639,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343775,USA,North America,USA: California,stool,Fiber,Homo sapiens,8002,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v16,6004,37.4275 N 122.1697 W,fefifo_8002_6_111__16S,SINGLE,PCR,METAGENOMIC,6,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8002_6_111,6004,SRP326733
sample-267,SRR15032473,AMPLICON,301,21241871,PRJNA743361,SAMN20031363,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",9082808,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343774,USA,North America,USA: California,stool,Fiber,Homo sapiens,8037,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v141,3038,37.4275 N 122.1697 W,fefifo_8037_3_230__16S,SINGLE,PCR,METAGENOMIC,3,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8037_3_230,3038,SRP326733
sample-268,SRR15032474,AMPLICON,301,2855587,PRJNA743361,SAMN20031362,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1299682,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343773,USA,North America,USA: California,stool,Fiber,Homo sapiens,8001,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v140,7002,37.4275 N 122.1697 W,fefifo_8001_7_23__16S,SINGLE,PCR,METAGENOMIC,7,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8001_7_23,7002,SRP326733
sample-269,SRR15032475,AMPLICON,301,21188293,PRJNA743361,SAMN20031361,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",9002821,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343772,USA,North America,USA: California,stool,Fiber,Homo sapiens,8037,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v139,4038,37.4275 N 122.1697 W,fefifo_8037_4_229__16S,SINGLE,PCR,METAGENOMIC,4,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8037_4_229,4038,SRP326733
sample-270,SRR15032476,AMPLICON,301,20641978,PRJNA743361,SAMN20031360,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",8932652,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343771,USA,North America,USA: California,stool,Fiber,Homo sapiens,8037,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v138,2038,37.4275 N 122.1697 W,fefifo_8037_2_228__16S,SINGLE,PCR,METAGENOMIC,2,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8037_2_228,2038,SRP326733
sample-271,SRR15032477,AMPLICON,301,25580786,PRJNA743361,SAMN20031359,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",10953502,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343770,USA,North America,USA: California,stool,Fermented,Homo sapiens,8034,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v137,4035,37.4275 N 122.1697 W,fefifo_8034_4_227__16S,SINGLE,PCR,METAGENOMIC,4,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8034_4_227,4035,SRP326733
sample-272,SRR15032478,AMPLICON,301,6517553,PRJNA743361,SAMN20031358,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",2880370,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343769,USA,North America,USA: California,stool,Fiber,Homo sapiens,8039,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v136,1040,37.4275 N 122.1697 W,fefifo_8039_1_226__16S,SINGLE,PCR,METAGENOMIC,1,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8039_1_226,1040,SRP326733
sample-273,SRR15032479,AMPLICON,301,8280510,PRJNA743361,SAMN20031357,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",3613857,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343768,USA,North America,USA: California,stool,Fiber,Homo sapiens,8038,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v135,4039,37.4275 N 122.1697 W,fefifo_8038_4_225__16S,SINGLE,PCR,METAGENOMIC,4,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8038_4_225,4039,SRP326733
sample-274,SRR15032480,AMPLICON,301,26299875,PRJNA743361,SAMN20031356,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",11344894,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343767,USA,North America,USA: California,stool,Fiber,Homo sapiens,8038,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v134,2039,37.4275 N 122.1697 W,fefifo_8038_2_224__16S,SINGLE,PCR,METAGENOMIC,2,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8038_2_224,2039,SRP326733
sample-275,SRR15032481,AMPLICON,301,817516,PRJNA743361,SAMN20031355,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",430251,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343766,USA,North America,USA: California,stool,Fiber,Homo sapiens,8038,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v133,3039,37.4275 N 122.1697 W,fefifo_8038_3_223__16S,SINGLE,PCR,METAGENOMIC,3,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8038_3_223,3039,SRP326733
sample-276,SRR15032482,AMPLICON,301,16697072,PRJNA743361,SAMN20031354,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",7125250,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343765,USA,North America,USA: California,stool,Fiber,Homo sapiens,8038,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v132,5039,37.4275 N 122.1697 W,fefifo_8038_5_222__16S,SINGLE,PCR,METAGENOMIC,5,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8038_5_222,5039,SRP326733
sample-277,SRR15032483,AMPLICON,301,1061627,PRJNA743361,SAMN20031237,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",534340,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343764,USA,North America,USA: California,stool,Fermented,Homo sapiens,8027,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v15,3028,37.4275 N 122.1697 W,fefifo_8027_3_110__16S,SINGLE,PCR,METAGENOMIC,3,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8027_3_110,3028,SRP326733
sample-278,SRR15032484,AMPLICON,301,10057614,PRJNA743361,SAMN20031353,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",4454213,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343763,USA,North America,USA: California,stool,Fermented,Homo sapiens,8014,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v131,9015,37.4275 N 122.1697 W,fefifo_8014_9_221__16S,SINGLE,PCR,METAGENOMIC,9,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8014_9_221,9015,SRP326733
sample-279,SRR15032485,AMPLICON,301,9431534,PRJNA743361,SAMN20031352,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",4143805,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343762,USA,North America,USA: California,stool,Fermented,Homo sapiens,8025,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v130,7026,37.4275 N 122.1697 W,fefifo_8025_7_220__16S,SINGLE,PCR,METAGENOMIC,7,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8025_7_220,7026,SRP326733
sample-280,SRR15032486,AMPLICON,301,1574531,PRJNA743361,SAMN20031351,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",737371,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343761,USA,North America,USA: California,stool,Fermented,Homo sapiens,8008,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v129,6009,37.4275 N 122.1697 W,fefifo_8008_6_22__16S,SINGLE,PCR,METAGENOMIC,6,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8008_6_22,6009,SRP326733
sample-281,SRR15032487,AMPLICON,301,4415670,PRJNA743361,SAMN20031350,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1969229,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343760,USA,North America,USA: California,stool,Fiber,Homo sapiens,8018,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v128,7019,37.4275 N 122.1697 W,fefifo_8018_7_219__16S,SINGLE,PCR,METAGENOMIC,7,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8018_7_219,7019,SRP326733
sample-282,SRR15032488,AMPLICON,301,4425001,PRJNA743361,SAMN20031349,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1958164,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343759,USA,North America,USA: California,stool,Fermented,Homo sapiens,8027,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v127,7028,37.4275 N 122.1697 W,fefifo_8027_7_218__16S,SINGLE,PCR,METAGENOMIC,7,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8027_7_218,7028,SRP326733
sample-283,SRR15032489,AMPLICON,301,8508668,PRJNA743361,SAMN20031348,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",3695355,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343758,USA,North America,USA: California,stool,Fiber,Homo sapiens,8037,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v126,5038,37.4275 N 122.1697 W,fefifo_8037_5_217__16S,SINGLE,PCR,METAGENOMIC,5,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8037_5_217,5038,SRP326733
sample-284,SRR15032490,AMPLICON,301,2411612,PRJNA743361,SAMN20031347,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",1114648,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343757,USA,North America,USA: California,stool,Fermented,Homo sapiens,8011,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v125,7012,37.4275 N 122.1697 W,fefifo_8011_7_216__16S,SINGLE,PCR,METAGENOMIC,7,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8011_7_216,7012,SRP326733
sample-285,SRR15032491,AMPLICON,301,12388558,PRJNA743361,SAMN20031346,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",5318144,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343756,USA,North America,USA: California,stool,Fermented,Homo sapiens,8004,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v124,9005,37.4275 N 122.1697 W,fefifo_8004_9_215__16S,SINGLE,PCR,METAGENOMIC,9,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8004_9_215,9005,SRP326733
sample-286,SRR15032492,AMPLICON,301,5249440,PRJNA743361,SAMN20031345,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.human-gut",2368980,SONNENBURGLAB,2017,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",human_gut,healthy_adults,stool,SRX11343755,USA,North America,USA: California,stool,Fermented,Homo sapiens,8004,Illumina MiSeq,https://www.biorxiv.org/content/10.1101/2020.09.30.321448v123,8005,37.4275 N 122.1697 W,fefifo_8004_8_214__16S,SINGLE,PCR,METAGENOMIC,8,human gut metagenome,ILLUMINA,2021-07-03T00:00:00Z,fefifo_8004_8_214,8005,SRP326733
